,title,tags,primaryTopic,brief,description,address,city,website,latitude,longitude
2028,Jugend- und Kulturgemeinschaft Berlin e.V.,"['Jung', 'Fluchthintergrund', 'Migrationshintergrund', 'mitte', 'Jugendeinrichtung', 'Ort', 'Bildung', 'Geisteswissenschaften', 'Kindergarten', 'o ri jugkulbe']",Bildung,Aktiv werden und verändern,"Unser Verein plant und organisiert seit mehr als 30 Jahren vielfältige Aktivitäten und Projekte. 1978 gründeten wir den Verein. Seit 1987 werden wir von der Senatsverwaltung für Integration, Arbeit und Soziales / Beauftragte für Integration und Migration finanziell gefördert. Der größte Teil unserer Arbeit wird ehrenamtlich geleistet.",Engeldamm 68 ,Berlin,https://jukberlin.wordpress.com/,52.506117,13.420845407347642
2029,Jugendnetzwerk Lambda Berlin-Brandenburg,"['Jung', 'queer', 'Pankow', 'Jugendeinrichtung', 'Ort', 'Bildung', 'Erholung', 'o ri jugberbr']",Erholung,Lambda-BB,"Wir als Verein vertreten die Interessen junger lsbtiq* Personen in der Öffentlichkeit und Politik vertritt und engagieren sich für die Belange Bildung, Aufklärung, Beratung und Freizeitgestaltung für lsbtiq* Jugendliche. 
Teil davon ist das erste landesweite queere Jugendzentrum in Berlin für junge lesbische, schwule, bi-, pan-, asexuelle und aromantische, trans, nicht-binäre, inter und queere Jugendliche zwischen 14 und 27 Jahren.",Sonnenburger Straße 69,Berlin,https://lambda-bb.de/,52.5482917,13.407069304623668
2030,Jugendwohnen im Kiez,"['Familien', 'Jung', 'Beratungsstelle', 'Ort', 'Beratung', 'Bildung', 'Kindergarten', 'o ri jugkieju']",Bildung,Bedarfsorientierte Unterstützung und Vernetzung im Sozialraum ,"Jugendwohnen im Kiez bietet Hilfen aus einer Hand im Jugend- und Sozialbereich. Konkret entwickeln und realisieren wir Angebote in den Arbeitsfeldern: Kinder- und Jugendhilfe, Kooperation Jugendhilfe – Schule, Bildungsnetzwerke, Familienzentren, Kindertagesstätten und Quartiersmanagement.",Hobrechtstraße 55,Berlin,https://www.jugendwohnen-berlin.de/jugendwohnen-im-kiez/geschaeftsstelle/,52.4915522,13.4250739
2031,Jugendhilfe in Lichtenberg gGmbH,"['Familien', 'Jung', 'Lichtenberg', 'Beratungsstelle', 'Jugendeinrichtung', 'Ort', 'Beratung', 'o ri juglic']",Beratung,JULI,"JULI wurde 2006 in Lichtenberg gegründete und ist ein gemeinnütziger anerkannter Träger der Jugendhilfe. Unser Ziel ist es, Kinder, Jugendliche, junge Erwachsene und Familien darin zu unterstützen, ihr eigenes Potential zu entfalten, um eigenes Selbstbewusstsein und Kompetenzen auszubauen und zu kräftigen. Damit stärken wir sie und helfen ihnen, Selbstständigkeit und Verantwortungsbewusstsein für sich und andere entwickeln zu können.",Einbecker Str. 85,Berlin,https://jugendhilfe-in-lichtenberg.de/,52.5084141,13.5093547
2032,Juwo-Kita gGmbH,"['Familien', 'Jung', 'mitte', 'Friedrichshain Kreuzberg', 'spandau', 'Neukölln', 'Kinder in der Kindertagesstätte', 'Ort', 'Kindergarten', 'o ri juwkit']",Kindergarten,7 Kindertagesstätten,"Die Kindertagesstätten der Juwo-Kita gGmbH sind Bildungseinrichtungen, die im Sozialraum verwurzelt sind und die gesamte Familie einbeziehen.
In sieben Kindertagesstätten in den Bezirken Mitte, Friedrichshain, Kreuzberg, Neukölln und Spandau betreuen wir bis zu 585 Kinder. Unsere Aufgabe ist es, den Kindern und Familien Bildungs- und Lebenschancen in der Zukunft zu eröffnen. Bildung sehen wir dabei als Selbstbildung, Lernen als ganzheitliches Lernen.",Hobrechtstraße 55,Berlin,https://www.jugendwohnen-berlin.de/kindertagesstaetten/,52.4915522,13.4250739
2033,KBS e.V.,"['Senioren', 'Familien', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Beratungsstelle', 'Ort', 'Beratung', 'o ri kbsev']",Beratung,"Das Netz, das hält.","Der KBS e.V. ist ein gemeinde- und sozialpsychiatrisch orientierter gemeinnütziger Verein, der überwiegend im Bezirk Mitte von Berlin tätig ist. Auf den folgenden Webseiten finden Sie die verschiedenen Projekt - und Beratungsangebote des KBS e.V. ",Malplaquetstraße 32,Berlin,https://www.kbsev.org/,52.5509461,13.3588099
2034,KIK Berlin,"['Familien', 'Frauen', 'Jung', 'Charlottenburg Wilmersdorf', 'Beratungsstelle', 'Ort', 'Gesundheit', 'Beratung', 'O ri Berkik']",Gesundheit,Kuratorium für Immunschwäche bei Kindern e.V.,"Das Kuratorium für Immunschwäche bei Kindern Berlin e.V. wurde 1993 u.a. von Künstlern, Soziologen und Journalisten gegründet, um die medizinische und psychosoziale Versorgung sowie die Inklusion von Kindern mit HIV-Infektion und AIDS zu verbessern.",Friedbergstraße 29,Berlin,http://kik-ev.de/index.html,52.50376705,13.293866752741138
2035,Käpt'n Browser,"['Familien', 'Jung', 'Friedrichshain Kreuzberg', 'Kinder in der Kindertagesstätte', 'Ort', 'Kindergarten', 'o ri kptbggbh']",Kindergarten,gGmbH,"Die Käpt'n Browser gGmbH wurde eigens zum Betrieb von Kindertagesstätten im September 2005 gegründet.
Wir sind eine 100%ige Tochtergesellschaft der Technischen Jugendfreizeit- und Bildungsgesellschaft (tjfbg) gGmbH aus Berlin, die seit über 30 Jahren ein kompetenter und geschätzter Partner für kommunale, Landes- und Bundesbehörden ist.",Alt Stralau 37-39, Berlin,https://www.kaeptnbrowser.de/front_content.php,52.49315915,13.4747524518606
2036,Karame e.V.,"['Familien', 'Jung', 'mitte', 'Kinder in der Kindertagesstätte', 'Ort', 'Erholung', 'Kindergarten', 'O RI KARAMEEV']",Erholung,Seit 1978,"Karame e.V. ist ein gemeinnütziger Verein mit Sitz in Berlin-Moabit. Der Verein richtet sich zum einen an alle Kinder und Jugendliche mit und ohne Migrationshintergrund sowie an ihre Familien und engagiert sich mit Aktivitäten und Projekten in Deutschland in den Bereichen offene Kinder- und Jugendarbeit, Jugendsport und Bildung. Zum anderen engagiert sich der Verein mit Aktivitäten und Projekten im Bereich Entwicklungszusammenarbeit und Mine Action im Ausland.",Wilhelmshavener Straße 22,Berlin,https://www.karame.de/de/,52.530956,13.3415046
2037,Kietz für Kids Kinderbetreuung gGmbH,"['Familien', 'Jung', 'Ort', 'Kindergarten', 'o ri kfkkietz']",Kindergarten,(Kfk),"Kietz für Kids nahm im Dezember 1990, ursprünglich als Verein der offenen Kinder- und Jugendarbeit und der Jugendsozialarbeit, seine Arbeit auf. Im Jahr 2012, mit Fertigstellung der Umbaumaßnahmen und Eröffnung der „Kita Wiesenhüpper“, wurde die heutige KfK Kietz für Kids Kinderbetreuung gGmbH gegründet.",Wartiner Str. 75/ 77,Berlin,https://kietzfuerkids.de/,52.5686175,13.5300372
2038,Kiek in,"['Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'Marzahn Hellersdorf', 'Haus in der Nachbarschaft', 'Ort', 'Beratung', 'Nachbarschaft', 'o ri kiinev']",Nachbarschaft,e.V. Berlin,"Die Gründung von Kiek in e. V. Berlin erfolgte am 7.12.1992 in Berlin-Marzahn als Verein für Sozialberatung, Jugend- und Familienbetreuung sowie Nachbarschaftshilfe.
Die Grundidee war es von Anfang an, eine Heimstatt für demokratische, gemeinwesenorientierte und generationsübergreifende Arbeit in Form eines Kommunikations-, Begegnungs- und Beratungszentrums gemeinsam mit den und für die Menschen im Territorium zu schaffen.",Rosenbecker Straße 25/27,Berlin,https://kiekin.org/,52.570393,13.5737754
2039,GeKo Berlin e.V.,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Ort', 'Gesundheit', 'o ri gesber']",Gesundheit,Stadtteilgesundheitszentrum,"Hier findet ihr verschiedene Angebote rund um Gesundheit - und darüber hinaus. Allgemeinmedizinische und kindermedizinische Praxen, Beratung, Selbsthilfe, Austausch und ein Café, alles unter einem Dach.
Leicht zugänglich, mehrsprachig und kostenlos.",Rollbergstraße 30,Berlin,https://geko-berlin.de/,52.4797912,13.4317692
2040,Handi Clapped Kultur Barrierefrei e.V.,"['Hintergrund der Behinderung', 'Lichtenberg', 'Ort', 'Geisteswissenschaften', 'Erholung', 'o ri hankulba']",Geisteswissenschaften,Inklusion rockt! Musik für Alle.,"Inklusive Konzerte waren 2008 nicht normal.
Nur wenige Musik-Begeisterte mit Behinderung sind auf Konzerte gegangen.
Das wollten wir ändern.
Deshalb haben wir angefangen selbst Konzerte zu machen.",Weitlingstr. 70,Berlin,https://www.handiclapped-berlin.de,52.505204,13.4952594
2041,Schulpartner ,"['berufstätige', 'Jung', 'Friedrichshain Kreuzberg', 'Ort', 'Beratung', 'Bildung', 'o ri gsscgmh']",Bildung,GmbH,"Die gss Schulpartner GmbH entwickelt mit Schulen Gestaltungskonzepte für eine zeitgemäße Bildung und Erziehung am Lebens- und Lernort Schule. Hier können Kinder und Jugendliche ihre Fähigkeiten entdecken, erproben und entfalten. Unser Ziel ist es, die Chance auf Bildung und individuelle Entwicklung für alle Schüler*innen umzusetzen. Dabei stehen wir Schulen als verlässlicher Partner mit einem multiprofessionellem Team zur Seite.",Kopernikusstraße 23,Berlin,https://www.gss-schulpartner.de/view.php,52.5109683,13.454923978037453
2042,Guttempler,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Selbsthilfe', 'o ri gutdglbb']",self_help,Selbsthilfe,"Die Guttempler in Deutschland sind ein gemeinnütziger Verein der Suchtselbsthilfe. Die Guttempler setzen sich unabhängig, überparteilich und friedlich für eine Welt ein, in der sich Menschen ohne Beeinträchtigung durch Alkohol und andere Drogen entwickeln und in Selbstbestimmung, Eigenverantwortung und Gesundheit leben können.",Adenauerallee 45,Hamburg,https://www.guttempler.de/,,
2043,Gesundheitszentrum für Flüchtlinge,"['Fluchthintergrund', 'Migrationshintergrund', 'Steglitz Zehlendorf', 'Beratungsstelle', 'Ort', 'Gesundheit', 'Beratung', 'o ri gesflcge']",Beratung,(gzf),"Zielgruppe des GZF sind traumatisierte und /oder psychisch erkrankte Menschen, die nach Flucht aus ihren Heimatländern in Deutschland Asyl beantragt haben. Menschen, die politischer Verfolgung oder Bürgerkriegsbedrohungen ausgesetzt waren bzw. denen aufgrund der Genfer Flüchtlingskonvention Schutz zu gewähren ist.",Willdenowstraße 38,Berlin,https://www.gzf-berlin.org/index.htm,52.45355185,13.300417696262556
2044,Hauskrankenpflegestation City e.V. ,"['mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Sorge', 'o ri haucit', 'berufstätige', 'Senioren', 'Frauen', 'Männer', 'Hintergrund der Behinderung', 'Rollstuhl']",Sorge,Ambulant in guter Hand,"Bei der Hauskrankenpflegestation City e.V. kommt 'Beruf' wirklich von 'Berufung'. Wir alle sehen es als unsere größte Aufgabe, unsere Patienten liebevoll, kompetent und mit Rücksicht auf individuelle Wünsche und Gewohnheiten im täglichen Leben zu begleiten.",Kurfürstendamm 157,Berlin,https://citypflege.de/,52.498932223374595,13.30401419694401
2045,Havel Kids,"['Familien', 'Jung', 'spandau', 'Kinder in der Kindertagesstätte', 'Ort', 'Kindergarten', 'o ri havkidki']",Kindergarten,Ihr Kind in guten Händen,"Wir sind ein freier, gemeinnütziger und etablierter Träger in der Kinder- und Jugendhilfe mit Sitz in Berlin-Spandau. Wir bieten eine liebevolle Betreuung, kompetente Bildung und qualitative Erziehung für Kinder an. ",Alt-Gatow 31,Berlin,https://www.havelkids.de/,52.4869931,13.1823672
2046,HeileHaus,"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Friedrichshain Kreuzberg', 'Ort', 'Gesundheit', 'o ri heihau']",Gesundheit,Naturheilkunde,"Das Projekt HeileHaus wurde 1981 ins Leben gerufen und leistet seitdem auf Naturheilkunde basierende, gesundheitsfördernde Arbeit, die sich besonders an sozial benachteiligte Menschen richtet.",Waldemarstraße 36,Berlin,https://heilehaus-berlin.de/,52.503462049999996,13.41917350211149
2047,Heilpädagogische Ambulanz Berlin gGmbH (hpa),"['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Ort', 'Gesundheit', 'o ri heiambbe']",Gesundheit,Ambulante heilpädagogische Hilfen für Menschen mit kognitiver Beeinträchtigung und herausforderndem Verhalten,"Die Heilpädagogische Ambulanz bietet heilpädagogisch und therapeutisch orientierte Hilfen zur Förderung der Selbstständigkeit im Alltag, der sozialen Kompetenz und der Überwindung von Barrieren. Das Ziel ist die Teilhabe in der Gemeinschaft.",Turmstr. 21,Berlin,https://hpa.berlin/,52.5286483,13.346451904162219
2048,Hellenische Gemeinde zu Berlin,"['Fluchthintergrund', 'Migrationshintergrund', 'Steglitz Zehlendorf', 'Ort', 'Beratung', 'o ri helgembe']",Beratung,e.V.,"Die Hellenische Gemeinde zu Berlin e.V. ist Träger des Griechisches Kulturzentrums, der ebenfalls in der Mittelstrasse33, in Steglitz sitz. Der Vorstand wird alle zwei Jahre gewählt.",Mittelstr. 33,Berlin,http://www.gr-gemeinde.de/de/,52.4541544,13.3264556
2049,Helmut Ziegner Berufsbildung gGmbH,"['berufstätige', 'Jung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Arbeit', 'o ri helziebe']",Arbeit,HZBB,"Das gesamte bezirksübergreifende Angebot der Helmut Ziegner Berufsbildung gGmbH bildet ein professionelles, differenziertes und aufeinander abgestimmtes System mit Maßnahmen und Angeboten aus der Jugendberufshilfe.",Jägerstraße 39a,Berlin,https://www.hz-bb.de/index.php,52.424402,13.3218807
2050,Seniorentagespflegestätte der Hildegard Gräfin von Koenigsmarck-Stiftung.,"['Senioren', 'Steglitz Zehlendorf', 'Altersheim', 'Ort', 'Sorge', 'o ri hilgks']",Sorge,Zu Hause wohnen – in Gemeinschaft leben,"Es gibt einen ganz besonderen Ort in Zehlendorf: Ein Haus für alle, die in ihrem vertrauten Umfeld alt werden wollen. Ein Haus für Menschen, die zuhause wohnen, tagsüber aber Betreuung, Pflege und Anregung brauchen.
Wir sind für Sie da: Kompetent, engagiert und mit viel Herz!",Limastraße 32,Berlin,https://www.seniorentagespflegestaette.de/,52.4429332,13.229250285443623
2051,Hilfsbund,"['Jung', 'Fluchthintergrund', 'Migrationshintergrund', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Opferhilfe', 'O Ri Hilkin']",victim_support,für Kinder in Not e.V.,"Der Verein „Hilfsbund für Kinder in Not e. V.“ hat sich zum Ziel gesetzt, weltweit Kinder und Jugendliche in Not ohne Rücksicht auf Religion, Geschlecht, Nationalität oder ethnische Zugehörigkeit zu unterstützen. ",Okerstr. 3,Berlin,https://www.hilfsbund.com/index.php/de/,52.4743059,13.4266407
2052,Hiram Haus,"['Hintergrund der Behinderung', 'Tempelhof Schoeneberg', 'Ort', 'Sucht', 'Gehäuse', 'o ri sttfrege']",Gehäuse,Betreuungsangebote für Menschen mit Abhängigkeitserkrankungen und/oder chronisch-psychischen Erkrankungen,"Wir sind eine Einrichtung, die sich dem anthroposophischen Menschenbild verbunden fühlt. Wir bieten Ihnen verschiedene Wohnformen an, je nach Ihrem Bedarf und Ihrer Situation. Sie können in einer therapeutischen Wohngemeinschaft (TWG) leben, die Ihnen ein unmöbliertes Einzelzimmer sowie einen gemeinschaftlichen Wohn- und Freizeitbereich zur Verfügung stellt. Sie können auch in einer ambulanten Betreuung wohnen, die Ihnen eine eigene Wohnung oder ein Zimmer in einer Wohngemeinschaft vermittelt.",Alt Tempelhof 28,Berlin,https://www.hiram-haus.de/,52.4661672,13.3838829
2053,Hochschule für Soziale Arbeit und Pädagogik,"['berufstätige', 'Friedrichshain Kreuzberg', 'Ort', 'Bildung', 'o ri hocapgb']",Bildung,HSAP,"2013 gegründet, bietet die Hochschule für angewandte Pädagogik (HSAP) seitdem als erste deutsche Hochschule den gefragten Studiengang ""Sozialpädagogik mit dem Schwerpunkt Ganztagsschule“ an. Dieser wurde in den zurückliegenden Jahren weiterentwickelt. Heute gibt es den Studiengang ""Soziale Arbeit mit dem Schwerpunkt Ganztagsschule"" sowie ""Soziale Arbeit mit dem Schwerpunkt Kinder- und Jugendhilfe""",Alt-Stralau 37-39,Berlin,https://www.hsap.de/,52.49315915,13.4747524518606
2054,Horizonte für Familien,"['mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Ort', 'Beratung', 'Opferhilfe', 'o ri horfgg']",Beratung,gemeinnützige GmbH,"Wir sind seit 1999 als freier Träger in der Kinder- und Jugendhilfe des Landes Berlin tätig. Mit Energie, Empathie und unseren fachlichen Fähigkeiten übernehmen wir für Kinder und Jugendliche, die unserem Träger auf unterschiedlichen Wegen anvertraut werden, den im Gesetz verankerten Auftrag zur Förderung, Betreuung und Versorgung sowie den Kinderschutz.",Tornower Weg 6,Berlin,https://www.horizonte.biz/,52.5954351,13.349397488230174
2055,Hospizdienst Christophorus e.V.,"['Senioren', 'Familien', 'Hintergrund der Behinderung', 'spandau', 'Ort', 'Hospiz', 'o ri hoschr']",Hospiz,Wir sind ein ambulanter Hospizdienst in Berlin und begleiten schwerstkranke und ihre An- und Zugehörigen,Wir sind ein konfessionsunabhängiger Verein für ambulante Hospizarbeit. Der Verein Hospizdienst Christophorus e.V. wurde 1997 in Berlin gegründet.  Wir sind in Berlin-Spandau und den angrenzenden Bezirken tätig.,Buchwaldzeile 45,Berlin,https://hospizdienst-christophorus.de/,52.48483095,13.18191912961428
2056,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR","['berufstätige', 'Senioren', 'Familien', 'Frauen', 'Jung', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Beratung', 'Bildung', 'Ehrenamt', 'Hospiz', 'Kindergarten', 'Ort']",Bildung,Humanistischer Verband Berlin-Brandenburg KdöR,"Der Humanistische Verband Berlin-Brandenburg KdöR vertritt die
Interessen von religionsfreien Menschen und ist als Weltanschauungsgemeinschaft
gemäß Art. 140 Grundgesetz den Religionsgemeinschaften gleichgestellt.
Er unterstützt den Staat bei der Bildung und Erhaltung eines Wertekanons,
indem wir friedens-, rechts- und wertefördernd auftritt. Er setzt sich auf der Basis von 
Toleranz, Selbstbestimmung und Solidarität für eine menschlichere Gesellschaft ein.
In Berlin und Brandenburg betreibt der Verband über 25 Kindertagesstätten, eine eigene Fachschule für Sozialpädagogik und lehrt das Schulfach Humanistische
Lebenskunde. Mit seinen Regionalverbänden veranstaltet er in Berlin und
Brandenburg die JugendFEIERn. Der Jugendverband, die Jungen Humanist_
innen, organisiert Ferienreisen, Wochenendfahrten und Freizeitaktivitäten
für Kinder und Jugendliche. Ferner bietet der Verband umfassende Beratung und Lebenshilfe an, etwa in Schwangerschafts- und Familienkonflikten, bei Fragen
der Pflege und Betreuung von Familienangehörigen, in Fällen von Wohnungsnot
oder Obdachlosigkeit sowie bei der Ausstellung von rechtsverbindlichen
Vorsorgedokumenten und Patientenverfügungen.
Mit mehr als 15.000 Mitgliedern, über 1.400 hauptamtlichen Mitarbeiter_innen
und ebenso vielen ehrenamtlich Engagierten bieten er Unterstützung,
Rat und Hilfe unabhängig von Nationalität, Herkunft, Geschlecht, sexueller
Orientierung oder Weltanschauung.
",Wallstraße 61–65,Berlin,https://humanistisch.de,52.5131512,13.4120678
